V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21
456268738.134274,524637622.852202,582321349.355419,662671770.247706,739985791.830935,824067386.796333,912626740.809159,998969499.582168,1094752984.88794,1193354756.77889,1303249138.60402,1403185393.23996,1520535061.57287,1643329616.85639,1759018893.9777,1864512786.55677,1982919921.59265,2127354014.29088,2263780664.33248,2384570984.86941
423851145.967453,488700228.807272,546024002.06489,625972817.314745,704065667.146251,789935737.206194,877152532.942405,959270110.977926,1049586547.48828,1136853167.8586,1232904485.68811,1317094114.61763,1427654195.94338,1533826858.29473,1636693577.39927,1744207017.77335,1854993414.08634,1979835087.95763,2087073151.30826,2213168592.8727
388043059.36027,450447062.549262,505151888.139268,584951184.042806,657122945.983022,736674525.951551,819658602.99077,900259710.335213,994627449.150548,1081542337.66783,1189565888.98011,1280985285.12919,1388100775.57773,1494783219.41377,1599875422.1312,1691291907.66509,1801115842.82859,1911595140.45847,2034418654.8006,2147856619.34022
343282661.896517,403579921.991283,458761571.961647,538772740.495953,609488475.816016,685866385.843014,768770292.307691,849398957.162634,934967481.33914,1020700102.65594,1124180278.89083,1208343013.15226,1319921720.23499,1422037263.65498,1528620431.53395,1631304054.51125,1740732006.35027,1860775764.49414,1978165675.10333,2087482534.98033
346827617.446134,407282628.973864,465363299.966832,540306559.228216,611446643.854958,691076096.856837,775195005.035674,855238619.182575,939080332.673752,1025978970.40699,1128052910.69176,1208995875.20273,1324507172.42381,1422486579.49122,1531179946.61789,1629568528.53627,1744847195.41765,1866478564.81051,1988636263.36345,2095099474.77869
420271963.878259,486537961.293734,543849023.584993,626356674.503839,701472750.389375,785854049.27607,871545075.770298,949528433.729786,1042856009.97778,1131981990.55151,1247543300.53347,1346023015.2091,1460818859.23063,1569107809.41447,1675596279.24987,1780740834.78819,1898383485.55122,2021961261.7,2147193723.75137,2245005055.62208
384292344.45414,447347969.898295,500723324.633072,584051759.314694,658079235.033162,738155644.34749,823518957.248483,905523229.111207,996425453.332298,1082266309.84362,1188623667.56191,1278414788.55113,1384237752.32848,1493785638.78307,1600203812.32355,1704362243.96737,1819482933.58229,1939931588.31933,2066071293.7629,2175243069.72361
393136611.472582,459789991.560077,517501791.252389,597230287.484691,672687309.028994,751999502.537166,839425977.786416,924772996.6723,1018078882.04608,1106230333.70161,1216022839.16573,1305235103.05816,1418198787.35676,1531057759.10697,1645810143.85565,1746822600.21224,1864555939.706,1992649341.69203,2121823096.79296,2232216264.55055
350846183.984052,408892244.182617,465690356.611984,543996710.729368,612747347.200137,692129441.312693,776347168.627248,857736781.45477,946453177.082292,1037418778.60206,1141924697.5423,1226952764.70351,1337257998.38237,1435537181.24703,1542270983.10315,1647899739.09898,1758708894.53326,1884471591.81351,2008458832.22557,2124789097.2366
462429223.715017,530625435.575859,590528434.527782,676254244.621067,754741457.751859,840318168.567028,938754410.102948,1026187626.83461,1120770395.41004,1226217063.95058,1336197845.0257,1430980255.21459,1555597771.07279,1670990993.75337,1781500016.73902,1889715441.01703,2018634968.28153,2150665085.8795,2281209992.161,2390806651.58159
401597803.514266,467911782.566879,523750877.870951,603091775.321056,674612617.109961,756499909.534952,849634132.018543,937409218.97552,1030714770.43325,1120723077.70934,1237022241.78472,1333600815.78912,1446069637.70743,1548854128.9263,1668364542.34227,1771964591.97812,1879187556.07085,1994391319.6599,2116756983.21304,2228536212.93447
342136758.018822,403925253.534571,457443467.875388,536139499.228225,607216523.5334,685742609.442805,771529709.027164,848918718.910255,936224679.472524,1023021726.0845,1128348812.36013,1219664859.48294,1329984797.30282,1432923797.60381,1540134597.73068,1645414804.3397,1757340541.20434,1874594196.35629,1999791399.13156,2108883851.437
340412022.379291,403277928.171543,457711074.41497,536419512.470288,608041785.837455,687731765.750722,770656476.736272,853453373.431471,944948257.964287,1033735293.10196,1135175245.3208,1221689612.1192,1330781554.91079,1436873153.16449,1541402233.16393,1638760205.70522,1745104574.73066,1863527946.79852,1984904975.7846,2097303008.4111
373421861.634712,434202329.456177,489867737.520912,568933185.198831,644457609.287181,726927151.696137,814722893.421318,898451507.929562,988302003.874525,1076221264.77236,1183513886.97273,1269492193.58099,1378989570.21972,1485227059.77885,1584480264.66033,1677990640.27178,1790189574.77161,1917085538.10973,2038457870.38556,2156027171.54741
356858089.631348,419521336.369828,473802243.262645,553815763.756789,628556260.479189,705911465.302906,792331278.705492,875957562.63201,962005737.700482,1051726042.96056,1151130286.78213,1243872335.64666,1355970070.04434,1462937894.14943,1563971081.68473,1665579236.63147,1776377736.0268,1893609100.90385,2018379469.33266,2127697215.84049
427735633.768626,490844584.674433,552049371.69749,636045919.670569,716872980.910471,804986710.041353,889150552.151283,975855063.413426,1061520764.02212,1162885993.13492,1278480302.7305,1370056763.81389,1487416792.3534,1596710264.53687,1719532629.93108,1817605426.36572,1928797802.06851,2061989059.38931,2190896704.91745,2303872283.19485
409449152.125566,473011673.264843,534374815.704944,617088163.620121,691671791.630077,776600781.400783,862800594.813782,950556760.959654,1038115553.7844,1137232195.59253,1243975442.91185,1336939407.07304,1459864966.64244,1573689349.76579,1693551736.46909,1807091865.15425,1930425381.47268,2050561423.22262,2186896504.67669,2309377033.85973
391996957.360762,454434963.686724,515787737.274307,600829593.698193,672472769.548191,757187645.992545,843094660.910804,926350104.695711,1014454797.78824,1110752522.04339,1213796164.47248,1310762852.44794,1432336781.59179,1544765203.68408,1653216909.48166,1757596195.01399,1878095847.38396,2010604431.39641,2140122401.6509,2258593525.98157
372595026.234102,432155251.434804,490385536.714259,569374953.962615,638113233.480699,716307495.141568,795977644.961519,876291256.333172,966497203.545898,1055006575.62752,1156826335.6871,1250460048.431,1361545224.65883,1458101786.47888,1567267235.13194,1667891957.93474,1770644083.27514,1892920051.2686,2000195718.88686,2098516430.90189
467402107.907335,539301281.745656,606662859.710673,697510867.932927,778091953.064128,870128214.162448,958045059.084395,1045179008.32873,1142339161.12899,1244846521.66111,1365958172.61454,1469506842.05249,1590680009.29482,1703408868.21064,1807562414.13868,1911466830.20913,2021419317.37856,2156284583.21418,2284785850.22025,2383782211.81408
426716129.261603,495580574.584291,551451483.927095,634348993.046359,709133302.069898,794886042.962225,882822460.31412,971424464.180695,1055510056.4106,1147842689.05097,1254535295.65236,1353223553.90702,1464789024.00401,1586416685.13397,1704906576.85142,1817654838.97955,1935599234.24808,2058539574.65211,2183498085.29841,2317484786.50762
373593424.310814,435640513.377092,488091161.448314,569293765.854822,644623285.84082,724568657.416554,812923965.700268,888192072.340465,972463960.415769,1065432630.03225,1174651386.17659,1269768980.36411,1385401420.75427,1490773163.31627,1591389765.27663,1682636334.12894,1792131903.76534,1916215317.88405,2038433433.66651,2153429385.33381
357830946.94998,414579632.249083,471753057.757946,550536290.501366,625815589.044922,705416870.466335,793687140.538632,877461599.887661,967208306.716408,1051604942.52322,1151715118.99607,1235408485.11382,1348281868.77321,1460469515.02492,1568931020.74729,1675357148.97862,1784269862.43385,1894968039.39968,2023740987.22618,2141319786.01772
450951299.723475,521854837.686229,581329387.411795,668017440.521131,751430302.006529,832003064.502554,930090284.69816,1017759979.99539,1117425242.04249,1222003110.27499,1337437211.83184,1430176587.07355,1558756193.8538,1669869702.72253,1780177795.4654,1881362932.70378,1987550444.11396,2113413605.31542,2257827139.39008,2381182714.32063
387306317.372002,450593242.384493,506157272.031066,585167583.536721,656572166.914799,738578854.419976,828231870.956359,908313766.08008,998696732.092004,1093251449.01111,1192075319.91157,1287500861.21038,1390682277.73373,1494006437.65582,1605521595.61087,1698684762.52879,1801948541.9994,1913125558.07494,2027481742.49894,2143673221.76223
373367495.658549,435714590.187984,495202905.123971,575965127.607772,644081160.489321,723979741.322354,813522657.840793,895458906.687849,986643334.063518,1077485647.50247,1186286009.77646,1275888856.00988,1385106503.4761,1491109302.31781,1602392656.08242,1698592916.6198,1811290393.61261,1926116724.53773,2046413537.48688,2163327317.46089
402868475.096536,464060413.201537,523367205.86187,604640464.737811,682548448.179091,767350480.071367,851015526.069728,935471768.552189,1026163727.98621,1112705432.98804,1224462061.70956,1317390762.18322,1435844466.45978,1552556600.82073,1665203962.01953,1764666273.04778,1877782156.38055,1995600066.54688,2117598095.36448,2229214465.18897
356787542.956342,421156720.538113,473096331.488912,549897468.438064,619077182.162516,697894391.861047,778591112.941789,857497749.641933,937565165.087124,1019051085.26947,1122009640.28739,1202676864.12901,1312572174.81081,1408096277.94111,1497479186.209,1598693706.91646,1708194131.18029,1821729404.22163,1944820696.51039,2040390315.02459
343265803.250735,405504388.011782,462679748.881479,540420515.734392,609372722.512658,687523524.954558,773199206.661126,854857115.211329,941959861.604431,1032351938.51424,1137375375.38904,1223135880.29469,1334421026.45151,1441578682.80975,1548167578.69162,1650827868.21027,1765563805.86313,1885137430.07114,2011847269.61066,2121406948.58636
539429856.131079,609558348.719325,674512920.755397,766277158.623202,850374208.839858,945170522.341862,1046159270.39594,1149617657.0385,1240873656.50202,1343259188.03731,1453598867.93707,1558795078.76144,1683186540.03822,1805075901.92136,1908751456.42672,2000252755.67028,2130819251.09615,2263768159.66308,2406973070.30369,2523353280.61379
458164472.597123,527712908.771925,593956128.266577,673710248.958183,755393771.16801,840443170.112135,933285632.840431,1023940542.31458,1125993615.94028,1216045386.59545,1337861252.74546,1432010472.27576,1546957532.79487,1662489985.35591,1771169639.11739,1883169939.52277,2015743783.23887,2146598405.99726,2286211522.56428,2406371010.03204
397896900.389168,462619280.465525,522279812.272886,600457865.930141,675914949.272457,761210277.576463,848200545.366759,927688309.822677,1019556821.44743,1108228501.3466,1215390974.40753,1307169345.88004,1429048940.85624,1539703323.67716,1639464992.49576,1736648895.00768,1835241491.61407,1962121413.92213,2080557429.64919,2207349667.4663
358730096.303602,419101479.682556,474416500.328352,554267900.809732,627688855.547557,705929772.56196,789518264.199384,874755702.302562,962005692.678857,1052769180.59325,1160636202.27781,1250689487.02826,1366306154.04044,1474236398.20514,1579352987.27128,1676388973.98287,1784956241.08343,1901340357.25365,2013781997.85682,2125275613.98607
397886645.889378,460644366.032718,517042614.754741,602999094.761741,676388914.177136,761820246.532991,848594044.297336,935688280.197719,1029505800.83142,1124687640.68347,1228103370.07676,1312992218.22349,1424423536.89043,1526648239.71325,1636258951.033,1733874161.16799,1845623761.2256,1962612117.78614,2074474415.39884,2173685590.07252
346386100.439951,408268942.13902,460179908.395988,534516899.272782,607025905.110256,684711806.402628,763902275.484899,843587083.747124,932543239.668881,1017158040.19605,1118012506.64502,1199521420.52314,1309648384.10586,1417450458.00521,1516628733.51164,1611965111.77326,1724766029.79347,1848195323.71515,1969311606.03079,2071579962.77236
399384981.679993,462506699.274668,522237529.734063,605713075.068668,684964584.968649,762368877.241587,849046935.489098,924781111.979856,1011544399.30951,1105319720.34597,1217243964.18413,1303633954.83922,1416121401.48966,1527860066.37911,1623387094.83722,1727574667.6739,1821765856.64267,1945836379.88648,2066570953.47111,2164089908.8915
400258067.923194,467144927.155632,524428558.836722,605397731.335913,677251805.243406,758231939.437918,843360938.523495,920857848.920577,1016426646.37638,1107136131.4677,1211575342.26191,1293958086.50373,1409324361.95176,1525694920.9195,1632078694.55181,1730591229.96696,1847272327.55516,1965035924.64076,2098132446.4763,2210959123.86291
406950543.265019,470021731.541608,531466515.518455,612628455.616287,685023552.719114,763853013.782225,851674123.242183,937322782.827817,1030134877.98948,1124578680.34311,1230273533.98929,1316668384.63879,1429669424.63511,1544992136.17037,1650207356.43388,1751665708.632,1853821240.06807,1989566510.46498,2098174453.45888,2193719444.59668
426147265.717363,492352701.661987,551996086.284817,638639398.173423,716109593.525024,802052451.208919,883068458.81716,968239128.434244,1049891354.49692,1130637515.15114,1238995956.52657,1327730618.50415,1439349216.60496,1543679941.68651,1659476858.5634,1770823041.75121,1869880285.16778,1996758502.50504,2101966012.25114,2196231253.42741
432245105.585343,498059571.856428,563514822.396589,642474282.198641,721628424.740715,805952611.873888,899421260.892554,994201579.567317,1089055133.71723,1177854778.78878,1298046630.39911,1392349943.23907,1503100706.319,1618186890.63872,1738607699.40608,1847004741.33629,1951705750.98416,2069134946.60961,2216496744.32309,2345141879.33032
432110563.783546,499701364.462395,558332006.574474,637316384.359391,715682210.16443,796851178.08136,888183815.740372,972713047.892373,1056995891.91097,1153549572.821,1268169320.11839,1361410564.16437,1483167637.85329,1604325938.91869,1717313292.23585,1837399538.70412,1947982485.02437,2077137978.25353,2211866205.66481,2334762123.12074
381559857.489664,442938215.79142,500378921.761945,576828037.670338,650160341.276989,727869710.964964,817148073.10849,902464297.958395,988899397.479634,1077390125.83854,1188173021.39405,1279139139.61216,1394935238.23495,1507342651.12547,1606097099.9994,1707753538.83404,1822467926.89362,1939202122.8104,2057759503.73691,2161776945.87106
